Timestamp (ns),Acc_x,Acc_y,Acc_z,Anglvel_x,Anglvel_y,Anglvel_z
1720548792814176592,9.718335,-0.899580,1.421145,-0.023423928,-0.022359204,0.021294480
1720548792824173742,9.718335,-0.928290,1.402005,-0.023423928,-0.021294480,0.022359204
1720548792834170972,9.718335,-0.904365,1.488135,-0.023423928,-0.022359204,0.022359204
1720548792844168402,9.708765,-0.933075,1.440285,-0.022359204,-0.022359204,0.021294480
1720548792854165802,9.713550,-0.899580,1.416360,-0.024488652,-0.021294480,0.021294480
1720548792864163122,9.732690,-0.913935,1.445070,-0.024488652,-0.022359204,0.022359204
1720548792874160972,9.718335,-0.885225,1.464210,-0.023423928,-0.021294480,0.022359204
1720548792884158342,9.727905,-0.913935,1.440285,-0.023423928,-0.021294480,0.021294480
1720548792894155682,9.718335,-0.904365,1.445070,-0.023423928,-0.021294480,0.021294480
1720548792904153992,9.751830,-0.875655,1.421145,-0.024488652,-0.022359204,0.022359204
1720548792914151332,9.747045,-0.913935,1.430715,-0.024488652,-0.020229756,0.022359204
1720548792924148922,9.737475,-0.885225,1.464210,-0.024488652,-0.021294480,0.022359204
1720548792934146362,9.723120,-0.918720,1.454640,-0.023423928,-0.021294480,0.022359204
1720548792944143712,9.761400,-0.904365,1.416360,-0.024488652,-0.021294480,0.022359204
1720548792954141252,9.737475,-0.909150,1.445070,-0.024488652,-0.022359204,0.022359204
1720548792964137992,9.708765,-0.904365,1.425930,-0.024488652,-0.020229756,0.022359204
1720548792974134862,9.747045,-0.942645,1.440285,-0.024488652,-0.021294480,0.021294480
1720548792984132212,9.756615,-0.928290,1.445070,-0.024488652,-0.021294480,0.022359204
1720548792994128292,9.713550,-0.913935,1.454640,-0.023423928,-0.021294480,0.022359204
1720548793004124992,9.737475,-0.894795,1.440285,-0.023423928,-0.020229756,0.021294480
1720548793014122452,9.708765,-0.913935,1.421145,-0.024488652,-0.021294480,0.021294480
1720548793024118952,9.761400,-0.913935,1.440285,-0.024488652,-0.022359204,0.022359204
1720548793034116632,9.732690,-0.899580,1.454640,-0.024488652,-0.021294480,0.022359204
1720548793044113782,9.718335,-0.904365,1.454640,-0.023423928,-0.021294480,0.022359204
1720548793054110912,9.727905,-0.918720,1.435500,-0.023423928,-0.021294480,0.021294480
1720548793064108412,9.703980,-0.899580,1.421145,-0.024488652,-0.021294480,0.022359204
1720548793074105292,9.742260,-0.928290,1.430715,-0.023423928,-0.021294480,0.022359204
1720548793084102102,9.713550,-0.913935,1.440285,-0.023423928,-0.022359204,0.021294480
1720548793094098952,9.756615,-0.923505,1.449855,-0.023423928,-0.020229756,0.022359204
1720548793104096072,9.703980,-0.942645,1.473780,-0.024488652,-0.020229756,0.022359204
1720548793114092912,9.732690,-0.913935,1.440285,-0.023423928,-0.021294480,0.021294480
1720548793124089972,9.703980,-0.913935,1.445070,-0.024488652,-0.022359204,0.021294480
1720548793134087002,9.713550,-0.918720,1.454640,-0.023423928,-0.021294480,0.022359204
1720548793144084182,9.732690,-0.894795,1.445070,-0.023423928,-0.021294480,0.022359204
1720548793154081332,9.756615,-0.909150,1.416360,-0.025553376,-0.022359204,0.022359204
1720548793164078322,9.723120,-0.937860,1.459425,-0.024488652,-0.022359204,0.022359204
1720548793174075322,9.718335,-0.923505,1.430715,-0.024488652,-0.021294480,0.022359204
1720548793184072402,9.718335,-0.909150,1.402005,-0.024488652,-0.021294480,0.022359204
1720548793194068822,9.727905,-0.923505,1.430715,-0.024488652,-0.022359204,0.022359204
1720548793204065752,9.708765,-0.913935,1.449855,-0.024488652,-0.021294480,0.022359204
1720548793214062702,9.742260,-0.899580,1.416360,-0.025553376,-0.021294480,0.023423928
1720548793224058802,9.727905,-0.933075,1.435500,-0.023423928,-0.021294480,0.022359204
1720548793234055662,9.723120,-0.885225,1.440285,-0.024488652,-0.022359204,0.020229756
1720548793244052372,9.732690,-0.928290,1.435500,-0.023423928,-0.021294480,0.022359204
1720548793254049182,9.723120,-0.899580,1.435500,-0.024488652,-0.022359204,0.023423928
1720548793264046132,9.699195,-0.918720,1.406790,-0.023423928,-0.022359204,0.023423928
1720548793274042912,9.694410,-0.933075,1.445070,-0.024488652,-0.022359204,0.022359204
1720548793284039892,9.713550,-0.937860,1.425930,-0.024488652,-0.022359204,0.022359204
1720548793294036832,9.718335,-0.913935,1.411575,-0.024488652,-0.021294480,0.022359204
1720548793304033462,9.718335,-0.918720,1.392435,-0.024488652,-0.021294480,0.023423928
1720548793314030312,9.727905,-0.885225,1.468995,-0.024488652,-0.022359204,0.022359204
1720548793324027392,9.713550,-0.933075,1.421145,-0.023423928,-0.021294480,0.021294480
1720548793334023472,9.708765,-0.913935,1.445070,-0.023423928,-0.021294480,0.022359204
1720548793344020642,9.727905,-0.928290,1.425930,-0.024488652,-0.021294480,0.022359204
1720548793354016692,9.732690,-0.923505,1.430715,-0.022359204,-0.021294480,0.022359204
1720548793364013642,9.747045,-0.928290,1.402005,-0.023423928,-0.021294480,0.022359204
1720548793374010362,9.718335,-0.933075,1.430715,-0.025553376,-0.021294480,0.022359204
1720548793384006852,9.766185,-0.928290,1.435500,-0.023423928,-0.021294480,0.022359204
1720548793394003872,9.708765,-0.928290,1.449855,-0.023423928,-0.022359204,0.021294480
1720548793404000882,9.742260,-0.913935,1.449855,-0.024488652,-0.021294480,0.022359204
1720548793413998042,9.713550,-0.937860,1.430715,-0.023423928,-0.022359204,0.022359204
1720548793423994962,9.756615,-0.904365,1.473780,-0.024488652,-0.021294480,0.022359204
1720548793433991982,9.732690,-0.913935,1.449855,-0.024488652,-0.021294480,0.022359204
1720548793443988672,9.732690,-0.904365,1.445070,-0.024488652,-0.022359204,0.022359204
1720548793453985512,9.742260,-0.913935,1.445070,-0.024488652,-0.021294480,0.023423928
1720548793463982432,9.727905,-0.899580,1.464210,-0.023423928,-0.021294480,0.022359204
1720548793473979212,9.718335,-0.904365,1.435500,-0.023423928,-0.021294480,0.022359204
1720548793483976452,9.718335,-0.923505,1.382865,-0.023423928,-0.020229756,0.022359204
1720548793493974342,9.723120,-0.928290,1.435500,-0.024488652,-0.022359204,0.022359204
1720548793503971172,9.703980,-0.923505,1.454640,-0.023423928,-0.021294480,0.021294480
1720548793513968432,9.747045,-0.894795,1.421145,-0.023423928,-0.021294480,0.022359204
1720548793523965572,9.723120,-0.904365,1.411575,-0.024488652,-0.021294480,0.022359204
1720548793533962622,9.737475,-0.899580,1.454640,-0.023423928,-0.021294480,0.022359204
1720548793543959372,9.732690,-0.918720,1.464210,-0.023423928,-0.021294480,0.022359204
1720548793553956372,9.732690,-0.918720,1.445070,-0.025553376,-0.020229756,0.022359204
1720548793563953582,9.723120,-0.899580,1.416360,-0.024488652,-0.021294480,0.022359204
1720548793573950412,9.747045,-0.909150,1.435500,-0.023423928,-0.021294480,0.022359204
1720548793583947542,9.718335,-0.904365,1.435500,-0.023423928,-0.021294480,0.022359204
1720548793593944432,9.742260,-0.894795,1.425930,-0.022359204,-0.021294480,0.022359204
