Timestamp (ns),Acc_x,Acc_y,Acc_z,Anglvel_x,Anglvel_y,Anglvel_z
1720547989684769234,-9.086715,0.995280,1.545555,-0.057495096,-0.075595404,0.011711964
1720547989694757664,-9.096285,0.971355,1.516845,-0.057495096,-0.076660128,0.012776688
1720547989704745444,-9.096285,0.990495,1.559910,-0.057495096,-0.076660128,0.011711964
1720547989714733914,-9.101070,0.995280,1.564695,-0.058559820,-0.075595404,0.011711964
1720547989724722724,-9.120210,0.971355,1.564695,-0.058559820,-0.074530680,0.010647240
1720547989734711034,-9.105855,0.995280,1.564695,-0.058559820,-0.075595404,0.011711964
1720547989744699444,-9.124995,0.995280,1.535985,-0.059624544,-0.075595404,0.011711964
1720547989754688764,-9.105855,1.014420,1.531200,-0.058559820,-0.075595404,0.011711964
1720547989764677384,-9.101070,1.023990,1.531200,-0.058559820,-0.075595404,0.011711964
1720547989774666094,-9.105855,0.995280,1.550340,-0.058559820,-0.075595404,0.011711964
1720547989784654704,-9.139350,1.019205,1.564695,-0.058559820,-0.076660128,0.011711964
1720547989794643274,-9.105855,0.985710,1.516845,-0.058559820,-0.076660128,0.011711964
1720547989804632424,-9.120210,1.009635,1.540770,-0.058559820,-0.075595404,0.011711964
1720547989814620854,-9.105855,1.019205,1.559910,-0.058559820,-0.075595404,0.011711964
1720547989824609464,-9.101070,1.004850,1.502490,-0.058559820,-0.075595404,0.011711964
1720547989834598114,-9.091500,0.990495,1.507275,-0.057495096,-0.076660128,0.013841412
1720547989844586044,-9.091500,1.009635,1.535985,-0.057495096,-0.076660128,0.012776688
1720547989854574234,-9.096285,0.990495,1.535985,-0.058559820,-0.075595404,0.011711964
1720547989864562714,-9.110640,1.009635,1.535985,-0.057495096,-0.075595404,0.011711964
1720547989874550384,-9.129780,0.980925,1.545555,-0.058559820,-0.075595404,0.011711964
1720547989884538884,-9.115425,0.990495,1.545555,-0.058559820,-0.075595404,0.011711964
1720547989894526764,-9.120210,1.004850,1.535985,-0.058559820,-0.075595404,0.011711964
1720547989904514664,-9.105855,0.980925,1.555125,-0.058559820,-0.074530680,0.011711964
1720547989914503184,-9.110640,1.000065,1.535985,-0.058559820,-0.076660128,0.011711964
1720547989924491324,-9.105855,1.009635,1.555125,-0.057495096,-0.075595404,0.011711964
1720547989934480364,-9.115425,1.014420,1.535985,-0.058559820,-0.075595404,0.011711964
1720547989944468474,-9.144135,1.000065,1.540770,-0.057495096,-0.075595404,0.011711964
1720547989954456564,-9.115425,1.023990,1.540770,-0.058559820,-0.075595404,0.012776688
1720547989964444534,-9.101070,1.004850,1.559910,-0.057495096,-0.074530680,0.011711964
1720547989974433364,-9.110640,0.985710,1.545555,-0.057495096,-0.075595404,0.011711964
1720547989984422454,-9.129780,0.990495,1.550340,-0.057495096,-0.075595404,0.010647240
1720547989994410664,-9.096285,0.980925,1.521630,-0.057495096,-0.074530680,0.011711964
1720547990004398984,-9.101070,1.009635,1.550340,-0.057495096,-0.076660128,0.011711964
1720547990014387684,-9.110640,0.971355,1.545555,-0.058559820,-0.075595404,0.012776688
1720547990024376034,-9.124995,1.000065,1.559910,-0.058559820,-0.075595404,0.011711964
1720547990034364324,-9.101070,1.009635,1.564695,-0.058559820,-0.076660128,0.011711964
1720547990044352274,-9.081930,1.004850,1.574265,-0.058559820,-0.076660128,0.011711964
1720547990054340504,-9.110640,1.019205,1.555125,-0.057495096,-0.076660128,0.011711964
1720547990064329004,-9.101070,1.019205,1.602975,-0.058559820,-0.074530680,0.011711964
1720547990074316614,-9.134565,1.004850,1.521630,-0.058559820,-0.075595404,0.011711964
1720547990084305044,-9.105855,1.014420,1.569480,-0.058559820,-0.075595404,0.012776688
1720547990094293354,-9.120210,0.995280,1.564695,-0.058559820,-0.075595404,0.011711964
1720547990104281634,-9.120210,0.980925,1.583835,-0.058559820,-0.074530680,0.011711964
1720547990114271314,-9.124995,1.000065,1.545555,-0.057495096,-0.075595404,0.011711964
1720547990124259264,-9.120210,0.995280,1.531200,-0.057495096,-0.077724852,0.011711964
1720547990134247654,-9.129780,1.004850,1.526415,-0.057495096,-0.076660128,0.011711964
1720547990144235704,-9.101070,1.004850,1.550340,-0.057495096,-0.076660128,0.011711964
1720547990154223744,-9.129780,1.009635,1.535985,-0.058559820,-0.075595404,0.012776688
1720547990164211854,-9.110640,1.004850,1.550340,-0.057495096,-0.075595404,0.011711964
1720547990174200284,-9.086715,1.009635,1.564695,-0.058559820,-0.075595404,0.011711964
1720547990184188824,-9.110640,0.980925,1.540770,-0.058559820,-0.075595404,0.011711964
1720547990194176974,-9.105855,1.009635,1.579050,-0.058559820,-0.075595404,0.012776688
1720547990204164654,-9.086715,0.966570,1.555125,-0.058559820,-0.074530680,0.012776688
1720547990214152964,-9.105855,0.985710,1.569480,-0.057495096,-0.075595404,0.011711964
1720547990224141194,-9.096285,0.990495,1.545555,-0.058559820,-0.076660128,0.011711964
1720547990234129014,-9.086715,1.000065,1.521630,-0.058559820,-0.075595404,0.012776688
1720547990244117144,-9.110640,1.004850,1.545555,-0.057495096,-0.076660128,0.012776688
1720547990254104684,-9.096285,1.000065,1.559910,-0.057495096,-0.075595404,0.011711964
1720547990264092934,-9.110640,0.995280,1.535985,-0.058559820,-0.075595404,0.011711964
1720547990274081324,-9.124995,1.000065,1.540770,-0.058559820,-0.074530680,0.012776688
1720547990284069944,-9.115425,0.990495,1.540770,-0.057495096,-0.075595404,0.011711964
1720547990294058224,-9.124995,1.009635,1.526415,-0.057495096,-0.075595404,0.010647240
