Timestamp (ns),Acc_x,Acc_y,Acc_z,Anglvel_x,Anglvel_y,Anglvel_z
1720548725084911594,9.727905,-0.995280,1.291950,-0.023423928,-0.021294480,0.018100308
1720548725094908824,9.727905,-0.980925,1.268025,-0.023423928,-0.022359204,0.018100308
1720548725104906094,9.727905,-0.990495,1.287165,-0.023423928,-0.020229756,0.017035584
1720548725114903454,9.766185,-0.990495,1.296735,-0.023423928,-0.021294480,0.018100308
1720548725124900734,9.785325,-0.985710,1.306305,-0.025553376,-0.022359204,0.018100308
1720548725134898074,9.732690,-1.000065,1.320660,-0.023423928,-0.021294480,0.018100308
1720548725144895534,9.766185,-0.976140,1.306305,-0.023423928,-0.021294480,0.018100308
1720548725154894094,9.727905,-0.995280,1.320660,-0.022359204,-0.020229756,0.017035584
1720548725164891654,9.747045,-0.971355,1.325445,-0.023423928,-0.022359204,0.018100308
1720548725174890144,9.737475,-0.976140,1.291950,-0.023423928,-0.021294480,0.018100308
1720548725184887604,9.727905,-0.980925,1.272810,-0.023423928,-0.021294480,0.018100308
1720548725194885124,9.737475,-1.004850,1.330230,-0.023423928,-0.020229756,0.019165032
1720548725204882574,9.737475,-1.000065,1.291950,-0.023423928,-0.021294480,0.018100308
1720548725214880094,9.708765,-0.995280,1.291950,-0.024488652,-0.022359204,0.017035584
1720548725224877674,9.732690,-0.976140,1.301520,-0.024488652,-0.023423928,0.018100308
1720548725234875274,9.723120,-0.990495,1.291950,-0.023423928,-0.022359204,0.018100308
1720548725244871994,9.766185,-0.980925,1.287165,-0.022359204,-0.023423928,0.018100308
1720548725254869794,9.732690,-0.995280,1.311090,-0.024488652,-0.022359204,0.018100308
1720548725264866714,9.747045,-0.985710,1.258455,-0.023423928,-0.020229756,0.018100308
1720548725274863474,9.756615,-1.000065,1.296735,-0.023423928,-0.022359204,0.018100308
1720548725284860034,9.737475,-0.985710,1.315875,-0.023423928,-0.021294480,0.018100308
1720548725294857184,9.747045,-1.014420,1.296735,-0.024488652,-0.021294480,0.018100308
1720548725304854174,9.742260,-0.957000,1.306305,-0.023423928,-0.020229756,0.019165032
1720548725314851414,9.742260,-0.961785,1.272810,-0.023423928,-0.020229756,0.018100308
1720548725324848414,9.718335,-1.023990,1.296735,-0.023423928,-0.020229756,0.018100308
1720548725334845404,9.751830,-1.014420,1.330230,-0.024488652,-0.022359204,0.018100308
1720548725344842644,9.680055,-0.990495,1.311090,-0.023423928,-0.021294480,0.019165032
