Timestamp (ns),Acc_x,Acc_y,Acc_z,Anglvel_x,Anglvel_y,Anglvel_z
1720727474189533278,10.158555,-0.373230,0.665115,-0.039394788,-0.022359204,-0.041524236
1720727474199531228,10.163340,-0.373230,0.631620,-0.039394788,-0.022359204,-0.040459512
1720727474209529268,10.163340,-0.382800,0.641190,-0.039394788,-0.021294480,-0.040459512
1720727474219527558,10.148985,-0.397155,0.679470,-0.038330064,-0.022359204,-0.041524236
1720727474229525458,10.139415,-0.378015,0.660330,-0.038330064,-0.022359204,-0.040459512
1720727474239523268,10.129845,-0.378015,0.641190,-0.039394788,-0.021294480,-0.040459512
1720727474249521318,10.158555,-0.358875,0.641190,-0.040459512,-0.021294480,-0.040459512
1720727474259519378,10.125060,-0.387585,0.669900,-0.039394788,-0.022359204,-0.040459512
1720727474269517518,10.144200,-0.368445,0.645975,-0.039394788,-0.022359204,-0.041524236
1720727474279515708,10.148985,-0.363660,0.617265,-0.039394788,-0.021294480,-0.041524236
1720727474289514518,10.120275,-0.349305,0.660330,-0.039394788,-0.022359204,-0.040459512
1720727474299512608,10.125060,-0.373230,0.650760,-0.039394788,-0.021294480,-0.039394788
1720727474309510608,10.158555,-0.339735,0.645975,-0.039394788,-0.022359204,-0.040459512
1720727474319508658,10.148985,-0.363660,0.641190,-0.039394788,-0.021294480,-0.040459512
1720727474329506758,10.153770,-0.387585,0.689040,-0.039394788,-0.022359204,-0.040459512
1720727474339503958,10.148985,-0.363660,0.626835,-0.039394788,-0.021294480,-0.040459512
1720727474349501408,10.168125,-0.349305,0.674685,-0.039394788,-0.021294480,-0.040459512
1720727474359498948,10.192050,-0.368445,0.669900,-0.040459512,-0.022359204,-0.039394788
1720727474369496238,10.148985,-0.378015,0.650760,-0.040459512,-0.022359204,-0.040459512
1720727474379493368,10.134630,-0.349305,0.660330,-0.039394788,-0.021294480,-0.040459512
1720727474389490888,10.153770,-0.382800,0.645975,-0.040459512,-0.022359204,-0.040459512
1720727474399488368,10.163340,-0.392370,0.669900,-0.039394788,-0.022359204,-0.040459512
1720727474409485448,10.134630,-0.397155,0.607695,-0.039394788,-0.021294480,-0.040459512
1720727474419483088,10.153770,-0.387585,0.598125,-0.039394788,-0.020229756,-0.040459512
1720727474429480398,10.144200,-0.368445,0.617265,-0.039394788,-0.021294480,-0.040459512
1720727474439477838,10.148985,-0.401940,0.636405,-0.039394788,-0.022359204,-0.039394788
1720727474449475458,10.153770,-0.368445,0.641190,-0.039394788,-0.022359204,-0.040459512
1720727474459474278,10.148985,-0.368445,0.617265,-0.039394788,-0.022359204,-0.039394788
1720727474469471788,10.153770,-0.349305,0.660330,-0.039394788,-0.021294480,-0.040459512
1720727474479469528,10.153770,-0.397155,0.631620,-0.039394788,-0.021294480,-0.040459512
1720727474489467218,10.139415,-0.378015,0.645975,-0.039394788,-0.021294480,-0.040459512
1720727474499465028,10.139415,-0.382800,0.650760,-0.039394788,-0.021294480,-0.040459512
1720727474509462708,10.144200,-0.382800,0.631620,-0.039394788,-0.021294480,-0.040459512
1720727474519460888,10.129845,-0.378015,0.636405,-0.039394788,-0.021294480,-0.041524236
1720727474529458628,10.120275,-0.392370,0.645975,-0.039394788,-0.021294480,-0.041524236
1720727474539456018,10.144200,-0.378015,0.607695,-0.039394788,-0.021294480,-0.041524236
1720727474549453888,10.153770,-0.354090,0.622050,-0.038330064,-0.020229756,-0.041524236
1720727474559451778,10.144200,-0.378015,0.607695,-0.038330064,-0.021294480,-0.040459512
1720727474569449368,10.153770,-0.344520,0.622050,-0.039394788,-0.020229756,-0.040459512
1720727474579446948,10.158555,-0.354090,0.684255,-0.039394788,-0.020229756,-0.040459512
1720727474589445658,10.134630,-0.378015,0.622050,-0.039394788,-0.021294480,-0.040459512
1720727474599443128,10.134630,-0.358875,0.612480,-0.039394788,-0.021294480,-0.040459512
1720727474609439988,10.134630,-0.387585,0.655545,-0.039394788,-0.022359204,-0.040459512
1720727474619437708,10.168125,-0.363660,0.665115,-0.039394788,-0.021294480,-0.040459512
1720727474629435378,10.134630,-0.344520,0.617265,-0.038330064,-0.020229756,-0.040459512
1720727474639433158,10.148985,-0.392370,0.631620,-0.039394788,-0.021294480,-0.040459512
1720727474649431118,10.158555,-0.382800,0.631620,-0.039394788,-0.021294480,-0.040459512
1720727474659429208,10.125060,-0.378015,0.645975,-0.039394788,-0.021294480,-0.040459512
1720727474669426868,10.134630,-0.378015,0.641190,-0.040459512,-0.021294480,-0.040459512
1720727474679424628,10.163340,-0.363660,0.641190,-0.039394788,-0.021294480,-0.040459512
