Timestamp (ns),Acc_x,Acc_y,Acc_z,Anglvel_x,Anglvel_y,Anglvel_z
1720725558806171332,-9.713550,-0.674685,2.536050,0.004258896,0.021294480,0.014906136
1720725558816161152,-9.732690,-0.669900,2.559975,0.004258896,0.021294480,0.015970860
1720725558826151012,-9.742260,-0.655545,2.521695,0.005323620,0.021294480,0.015970860
1720725558836140892,-9.737475,-0.669900,2.536050,0.004258896,0.021294480,0.014906136
1720725558846131172,-9.775755,-0.655545,2.555190,0.003194172,0.021294480,0.014906136
1720725558856121112,-9.737475,-0.645975,2.545620,0.004258896,0.021294480,0.015970860
1720725558866111062,-9.737475,-0.669900,2.550405,0.004258896,0.021294480,0.014906136
1720725558876101222,-9.732690,-0.645975,2.579115,0.004258896,0.021294480,0.015970860
1720725558886091072,-9.747045,-0.669900,2.531265,0.004258896,0.020229756,0.015970860
1720725558896080992,-9.732690,-0.660330,2.521695,0.003194172,0.020229756,0.015970860
1720725558906070952,-9.703980,-0.660330,2.540835,0.004258896,0.020229756,0.015970860
1720725558916060832,-9.723120,-0.674685,2.579115,0.004258896,0.021294480,0.014906136
1720725558926050712,-9.718335,-0.655545,2.564760,0.004258896,0.020229756,0.015970860
1720725558936040552,-9.747045,-0.665115,2.569545,0.004258896,0.021294480,0.015970860
1720725558946031342,-9.756615,-0.674685,2.526480,0.005323620,0.021294480,0.014906136
1720725558956021362,-9.737475,-0.679470,2.564760,0.004258896,0.019165032,0.014906136
1720725558966010802,-9.742260,-0.669900,2.559975,0.004258896,0.021294480,0.015970860
1720725558976000102,-9.737475,-0.684255,2.550405,0.004258896,0.021294480,0.015970860
1720725558985989442,-9.713550,-0.669900,2.540835,0.005323620,0.021294480,0.014906136
1720725558995979052,-9.751830,-0.660330,2.574330,0.004258896,0.021294480,0.015970860
1720725559005968192,-9.727905,-0.650760,2.555190,0.004258896,0.021294480,0.014906136
1720725559015957452,-9.723120,-0.674685,2.512125,0.004258896,0.021294480,0.015970860
1720725559025946492,-9.770970,-0.636405,2.559975,0.004258896,0.021294480,0.014906136
1720725559035936042,-9.747045,-0.655545,2.512125,0.004258896,0.021294480,0.015970860
1720725559045925692,-9.723120,-0.645975,2.555190,0.004258896,0.021294480,0.015970860
1720725559055915192,-9.751830,-0.641190,2.531265,0.004258896,0.021294480,0.015970860
1720725559065904792,-9.751830,-0.665115,2.540835,0.005323620,0.021294480,0.015970860
1720725559075894462,-9.756615,-0.665115,2.545620,0.005323620,0.021294480,0.015970860
1720725559085884092,-9.742260,-0.650760,2.555190,0.005323620,0.021294480,0.014906136
1720725559095873632,-9.727905,-0.655545,2.531265,0.004258896,0.021294480,0.014906136
1720725559105863182,-9.737475,-0.674685,2.526480,0.004258896,0.022359204,0.014906136
1720725559115853362,-9.732690,-0.655545,2.550405,0.004258896,0.021294480,0.015970860
1720725559125842842,-9.723120,-0.660330,2.469060,0.004258896,0.020229756,0.014906136
1720725559135832262,-9.732690,-0.655545,2.531265,0.003194172,0.021294480,0.014906136
1720725559145822032,-9.742260,-0.660330,2.512125,0.004258896,0.021294480,0.014906136
1720725559155811442,-9.761400,-0.650760,2.507340,0.004258896,0.022359204,0.014906136
1720725559165800352,-9.708765,-0.669900,2.512125,0.004258896,0.022359204,0.015970860
1720725559175789722,-9.732690,-0.641190,2.531265,0.004258896,0.021294480,0.015970860
1720725559185779612,-9.742260,-0.665115,2.545620,0.004258896,0.022359204,0.015970860
1720725559195768542,-9.761400,-0.689040,2.569545,0.004258896,0.021294480,0.014906136
1720725559205757612,-9.756615,-0.636405,2.564760,0.004258896,0.021294480,0.014906136
1720725559215746872,-9.756615,-0.655545,2.540835,0.004258896,0.021294480,0.015970860
1720725559225735972,-9.747045,-0.674685,2.559975,0.003194172,0.022359204,0.014906136
1720725559235725222,-9.737475,-0.650760,2.536050,0.004258896,0.021294480,0.015970860
