Timestamp (ns),Acc_x,Acc_y,Acc_z,Anglvel_x,Anglvel_y,Anglvel_z
1720727476991193324,-9.799680,0.105270,1.655610,-0.001064724,0.020229756,0.014906136
1720727477001181204,-9.780540,0.100485,1.612545,0.000000000,0.021294480,0.014906136
1720727477011169034,-9.785325,0.129195,1.650825,0.000000000,0.021294480,0.014906136
1720727477021156954,-9.828390,0.129195,1.660395,0.000000000,0.020229756,0.015970860
1720727477031146014,-9.794895,0.110055,1.650825,0.000000000,0.021294480,0.015970860
1720727477041133864,-9.790110,0.105270,1.655610,0.000000000,0.020229756,0.015970860
1720727477051121674,-9.804465,0.100485,1.631685,0.000000000,0.020229756,0.015970860
1720727477061109584,-9.818820,0.129195,1.602975,0.000000000,0.020229756,0.017035584
1720727477071097534,-9.780540,0.129195,1.636470,0.000000000,0.021294480,0.015970860
1720727477081085474,-9.775755,0.133980,1.602975,0.000000000,0.020229756,0.017035584
1720727477091073494,-9.766185,0.119625,1.646040,0.000000000,0.020229756,0.017035584
1720727477101061514,-9.809250,0.114840,1.655610,0.000000000,0.019165032,0.017035584
1720727477111049384,-9.766185,0.143550,1.636470,0.001064724,0.020229756,0.018100308
1720727477121037264,-9.809250,0.133980,1.660395,0.000000000,0.020229756,0.018100308
1720727477131025254,-9.790110,0.114840,1.641255,0.000000000,0.020229756,0.017035584
1720727477141012434,-9.794895,0.124410,1.655610,0.001064724,0.018100308,0.015970860
1720727477150999794,-9.794895,0.138765,1.631685,0.001064724,0.020229756,0.015970860
1720727477160987154,-9.790110,0.100485,1.631685,0.000000000,0.020229756,0.017035584
1720727477170974514,-9.794895,0.114840,1.660395,0.000000000,0.021294480,0.015970860
1720727477180960634,-9.794895,0.119625,1.626900,-0.001064724,0.021294480,0.017035584
1720727477190947914,-9.790110,0.124410,1.631685,0.000000000,0.020229756,0.017035584
1720727477200936014,-9.804465,0.133980,1.650825,0.000000000,0.020229756,0.015970860
1720727477210923624,-9.775755,0.105270,1.650825,0.000000000,0.020229756,0.015970860
1720727477220911324,-9.770970,0.133980,1.660395,0.000000000,0.020229756,0.015970860
1720727477230899064,-9.775755,0.124410,1.631685,0.000000000,0.020229756,0.017035584
1720727477240886774,-9.766185,0.119625,1.626900,0.000000000,0.020229756,0.015970860
1720727477250874034,-9.790110,0.119625,1.646040,-0.001064724,0.020229756,0.017035584
1720727477260861704,-9.799680,0.133980,1.631685,0.000000000,0.019165032,0.017035584
1720727477270849514,-9.794895,0.148335,1.650825,0.001064724,0.020229756,0.015970860
1720727477280837004,-9.794895,0.114840,1.674750,0.000000000,0.020229756,0.017035584
1720727477290824404,-9.794895,0.148335,1.636470,0.000000000,0.019165032,0.015970860
1720727477300813084,-9.780540,0.153120,1.650825,-0.001064724,0.020229756,0.014906136
1720727477310800714,-9.775755,0.124410,1.660395,-0.001064724,0.020229756,0.015970860
1720727477320788314,-9.804465,0.138765,1.665180,-0.001064724,0.020229756,0.014906136
1720727477330776084,-9.804465,0.114840,1.622115,-0.001064724,0.021294480,0.015970860
1720727477340763534,-9.814035,0.119625,1.646040,-0.001064724,0.020229756,0.015970860
1720727477350749844,-9.790110,0.114840,1.617330,-0.001064724,0.021294480,0.015970860
1720727477360737294,-9.775755,0.138765,1.660395,0.000000000,0.020229756,0.017035584
1720727477370724774,-9.761400,0.153120,1.636470,-0.001064724,0.021294480,0.015970860
1720727477380712264,-9.804465,0.133980,1.641255,0.000000000,0.019165032,0.015970860
1720727477390699764,-9.785325,0.105270,1.631685,0.000000000,0.021294480,0.015970860
