Timestamp (ns),Acc_x,Acc_y,Acc_z,Anglvel_x,Anglvel_y,Anglvel_z
1720727891479399870,10.148985,-0.550275,0.583770,-0.038330064,-0.024488652,-0.040459512
1720727891489399390,10.101135,-0.564630,0.617265,-0.038330064,-0.024488652,-0.039394788
1720727891499399060,10.125060,-0.583770,0.607695,-0.038330064,-0.025553376,-0.039394788
1720727891509398650,10.129845,-0.578985,0.598125,-0.038330064,-0.025553376,-0.039394788
1720727891519398130,10.125060,-0.574200,0.602910,-0.038330064,-0.025553376,-0.040459512
1720727891529397730,10.105920,-0.564630,0.622050,-0.037265340,-0.025553376,-0.040459512
1720727891539397480,10.125060,-0.555060,0.607695,-0.038330064,-0.025553376,-0.039394788
1720727891549396910,10.148985,-0.564630,0.602910,-0.037265340,-0.025553376,-0.040459512
1720727891559396380,10.120275,-0.564630,0.602910,-0.038330064,-0.025553376,-0.040459512
1720727891569396030,10.120275,-0.559845,0.617265,-0.038330064,-0.026618100,-0.041524236
1720727891579395650,10.134630,-0.535920,0.593340,-0.038330064,-0.025553376,-0.040459512
1720727891589395150,10.148985,-0.588555,0.598125,-0.038330064,-0.024488652,-0.040459512
1720727891599394880,10.144200,-0.578985,0.598125,-0.038330064,-0.025553376,-0.040459512
1720727891609394470,10.125060,-0.559845,0.559845,-0.037265340,-0.025553376,-0.039394788
1720727891619394000,10.110705,-0.531135,0.641190,-0.037265340,-0.025553376,-0.039394788
1720727891629393160,10.148985,-0.550275,0.612480,-0.038330064,-0.025553376,-0.040459512
1720727891639392180,10.134630,-0.578985,0.612480,-0.038330064,-0.026618100,-0.040459512
1720727891649391320,10.148985,-0.574200,0.598125,-0.038330064,-0.025553376,-0.040459512
1720727891659389840,10.134630,-0.559845,0.617265,-0.037265340,-0.024488652,-0.040459512
1720727891669388630,10.129845,-0.559845,0.564630,-0.037265340,-0.025553376,-0.040459512
1720727891679387860,10.139415,-0.555060,0.574200,-0.037265340,-0.025553376,-0.039394788
1720727891689386820,10.144200,-0.569415,0.593340,-0.038330064,-0.024488652,-0.040459512
1720727891699385980,10.125060,-0.555060,0.631620,-0.038330064,-0.025553376,-0.040459512
1720727891709385670,10.139415,-0.569415,0.607695,-0.038330064,-0.024488652,-0.039394788
1720727891719384680,10.105920,-0.574200,0.626835,-0.037265340,-0.025553376,-0.040459512
1720727891729383620,10.129845,-0.583770,0.626835,-0.037265340,-0.025553376,-0.041524236
1720727891739383150,10.129845,-0.598125,0.641190,-0.038330064,-0.025553376,-0.041524236
1720727891749382080,10.139415,-0.564630,0.602910,-0.038330064,-0.025553376,-0.040459512
1720727891759381100,10.115490,-0.535920,0.617265,-0.038330064,-0.025553376,-0.040459512
1720727891769380180,10.120275,-0.531135,0.641190,-0.037265340,-0.026618100,-0.040459512
1720727891779379700,10.120275,-0.550275,0.650760,-0.038330064,-0.024488652,-0.039394788
1720727891789378920,10.134630,-0.564630,0.622050,-0.038330064,-0.024488652,-0.039394788
1720727891799378010,10.139415,-0.583770,0.583770,-0.038330064,-0.025553376,-0.040459512
1720727891809377970,10.139415,-0.559845,0.626835,-0.037265340,-0.026618100,-0.040459512
1720727891819376930,10.134630,-0.555060,0.588555,-0.038330064,-0.025553376,-0.039394788
1720727891829376090,10.129845,-0.574200,0.593340,-0.038330064,-0.026618100,-0.039394788
1720727891839375800,10.120275,-0.569415,0.622050,-0.037265340,-0.025553376,-0.039394788
1720727891849374990,10.134630,-0.559845,0.607695,-0.038330064,-0.025553376,-0.040459512
1720727891859374050,10.129845,-0.564630,0.612480,-0.038330064,-0.024488652,-0.040459512
1720727891869373500,10.134630,-0.598125,0.645975,-0.037265340,-0.025553376,-0.040459512
1720727891879373500,10.125060,-0.593340,0.593340,-0.038330064,-0.025553376,-0.040459512
1720727891889372510,10.120275,-0.559845,0.631620,-0.037265340,-0.025553376,-0.040459512
1720727891899371540,10.105920,-0.588555,0.617265,-0.037265340,-0.025553376,-0.039394788
1720727891909370650,10.091565,-0.569415,0.617265,-0.038330064,-0.025553376,-0.040459512
1720727891919369730,10.125060,-0.578985,0.617265,-0.038330064,-0.024488652,-0.040459512
1720727891929369070,10.168125,-0.564630,0.636405,-0.038330064,-0.025553376,-0.040459512
1720727891939368600,10.148985,-0.569415,0.660330,-0.037265340,-0.025553376,-0.039394788
1720727891949367980,10.144200,-0.555060,0.569415,-0.037265340,-0.025553376,-0.039394788
1720727891959367160,10.139415,-0.578985,0.631620,-0.038330064,-0.025553376,-0.040459512
1720727891969366490,10.129845,-0.569415,0.612480,-0.038330064,-0.025553376,-0.040459512
1720727891979365960,10.144200,-0.574200,0.607695,-0.037265340,-0.025553376,-0.040459512
1720727891989365060,10.101135,-0.593340,0.607695,-0.038330064,-0.025553376,-0.041524236
1720727891999363690,10.115490,-0.555060,0.574200,-0.038330064,-0.025553376,-0.039394788
1720727892009362800,10.129845,-0.574200,0.602910,-0.038330064,-0.025553376,-0.039394788
1720727892019361680,10.139415,-0.583770,0.626835,-0.038330064,-0.026618100,-0.040459512
1720727892029360210,10.139415,-0.569415,0.612480,-0.038330064,-0.025553376,-0.039394788
1720727892039359190,10.120275,-0.535920,0.583770,-0.037265340,-0.025553376,-0.040459512
1720727892049358140,10.163340,-0.535920,0.564630,-0.038330064,-0.024488652,-0.040459512
1720727892059356600,10.139415,-0.574200,0.631620,-0.038330064,-0.025553376,-0.040459512
1720727892069355850,10.144200,-0.564630,0.612480,-0.038330064,-0.025553376,-0.040459512
1720727892079355060,10.134630,-0.593340,0.593340,-0.037265340,-0.024488652,-0.040459512
1720727892089354210,10.144200,-0.535920,0.612480,-0.038330064,-0.024488652,-0.040459512
1720727892099353150,10.129845,-0.574200,0.593340,-0.038330064,-0.025553376,-0.040459512
1720727892109352530,10.148985,-0.593340,0.593340,-0.038330064,-0.025553376,-0.039394788
1720727892119351750,10.129845,-0.588555,0.626835,-0.039394788,-0.026618100,-0.040459512
1720727892129350220,10.148985,-0.559845,0.645975,-0.039394788,-0.026618100,-0.039394788
1720727892139349860,10.125060,-0.559845,0.598125,-0.038330064,-0.026618100,-0.040459512
1720727892149349120,10.129845,-0.550275,0.578985,-0.037265340,-0.025553376,-0.040459512
1720727892159347890,10.115490,-0.574200,0.569415,-0.037265340,-0.025553376,-0.039394788
1720727892169347080,10.139415,-0.593340,0.598125,-0.037265340,-0.025553376,-0.040459512
1720727892179347120,10.125060,-0.578985,0.636405,-0.038330064,-0.025553376,-0.039394788
1720727892189346070,10.134630,-0.574200,0.588555,-0.038330064,-0.024488652,-0.040459512
1720727892199344520,10.139415,-0.531135,0.598125,-0.037265340,-0.025553376,-0.039394788
1720727892209344150,10.139415,-0.564630,0.607695,-0.037265340,-0.025553376,-0.039394788
1720727892219343450,10.144200,-0.550275,0.583770,-0.037265340,-0.025553376,-0.039394788
1720727892229342680,10.144200,-0.583770,0.622050,-0.038330064,-0.025553376,-0.040459512
1720727892239341980,10.139415,-0.545490,0.583770,-0.038330064,-0.025553376,-0.040459512
1720727892249341200,10.134630,-0.545490,0.602910,-0.037265340,-0.025553376,-0.040459512
1720727892259340150,10.129845,-0.569415,0.607695,-0.037265340,-0.026618100,-0.040459512
1720727892269339530,10.096350,-0.555060,0.564630,-0.037265340,-0.025553376,-0.040459512
1720727892279338760,10.129845,-0.574200,0.636405,-0.038330064,-0.025553376,-0.040459512
1720727892289337740,10.101135,-0.569415,0.588555,-0.037265340,-0.025553376,-0.040459512
1720727892299337050,10.115490,-0.545490,0.598125,-0.038330064,-0.025553376,-0.040459512
1720727892309336530,10.125060,-0.569415,0.622050,-0.037265340,-0.025553376,-0.040459512
1720727892319335860,10.129845,-0.531135,0.641190,-0.037265340,-0.025553376,-0.039394788
1720727892329335050,10.115490,-0.583770,0.607695,-0.037265340,-0.025553376,-0.039394788
1720727892339335340,10.134630,-0.559845,0.583770,-0.037265340,-0.025553376,-0.040459512
1720727892349334470,10.144200,-0.569415,0.593340,-0.038330064,-0.025553376,-0.040459512
1720727892359333930,10.139415,-0.555060,0.578985,-0.038330064,-0.025553376,-0.040459512
1720727892369333620,10.148985,-0.545490,0.617265,-0.038330064,-0.025553376,-0.039394788
1720727892379333180,10.105920,-0.550275,0.602910,-0.037265340,-0.025553376,-0.040459512
1720727892389332430,10.134630,-0.569415,0.612480,-0.037265340,-0.025553376,-0.039394788
1720727892399332090,10.115490,-0.564630,0.602910,-0.037265340,-0.025553376,-0.039394788
1720727892409331280,10.120275,-0.578985,0.617265,-0.037265340,-0.025553376,-0.039394788
1720727892419330400,10.125060,-0.555060,0.598125,-0.038330064,-0.026618100,-0.040459512
1720727892429329560,10.125060,-0.588555,0.593340,-0.037265340,-0.025553376,-0.040459512
1720727892439328780,10.144200,-0.540705,0.612480,-0.037265340,-0.025553376,-0.040459512
1720727892449327800,10.134630,-0.559845,0.626835,-0.038330064,-0.025553376,-0.039394788
1720727892459326650,10.125060,-0.555060,0.641190,-0.038330064,-0.025553376,-0.039394788
1720727892469326650,10.144200,-0.588555,0.617265,-0.037265340,-0.025553376,-0.040459512
1720727892479325720,10.129845,-0.569415,0.602910,-0.037265340,-0.025553376,-0.040459512
1720727892489324840,10.134630,-0.550275,0.617265,-0.037265340,-0.025553376,-0.040459512
1720727892499323150,10.096350,-0.574200,0.641190,-0.038330064,-0.025553376,-0.040459512
1720727892509322380,10.144200,-0.564630,0.612480,-0.037265340,-0.025553376,-0.040459512
1720727892519321620,10.129845,-0.564630,0.588555,-0.038330064,-0.024488652,-0.040459512
1720727892529320800,10.144200,-0.535920,0.578985,-0.037265340,-0.025553376,-0.039394788
1720727892539320100,10.153770,-0.559845,0.574200,-0.037265340,-0.025553376,-0.039394788
1720727892549319410,10.129845,-0.574200,0.607695,-0.037265340,-0.025553376,-0.039394788
1720727892559319040,10.120275,-0.564630,0.636405,-0.038330064,-0.025553376,-0.039394788
1720727892569317950,10.139415,-0.550275,0.626835,-0.038330064,-0.025553376,-0.040459512
1720727892579316920,10.105920,-0.559845,0.602910,-0.037265340,-0.025553376,-0.040459512
1720727892589315620,10.125060,-0.569415,0.641190,-0.037265340,-0.025553376,-0.039394788
1720727892599315170,10.134630,-0.583770,0.622050,-0.038330064,-0.025553376,-0.040459512
1720727892609314210,10.115490,-0.578985,0.645975,-0.038330064,-0.025553376,-0.040459512
1720727892619313060,10.134630,-0.569415,0.622050,-0.038330064,-0.025553376,-0.040459512
1720727892629311960,10.105920,-0.564630,0.598125,-0.038330064,-0.025553376,-0.039394788
1720727892639311150,10.120275,-0.569415,0.626835,-0.038330064,-0.025553376,-0.039394788
1720727892649310260,10.158555,-0.540705,0.588555,-0.037265340,-0.025553376,-0.039394788
1720727892659308580,10.115490,-0.545490,0.593340,-0.038330064,-0.026618100,-0.039394788
1720727892669307870,10.134630,-0.588555,0.593340,-0.038330064,-0.025553376,-0.040459512
1720727892679307020,10.105920,-0.583770,0.607695,-0.038330064,-0.025553376,-0.039394788
