Timestamp (ns),Acc_x,Acc_y,Acc_z,Anglvel_x,Anglvel_y,Anglvel_z
1720726906952635908,-9.737475,-0.827805,1.492920,0.008517792,0.015970860,0.015970860
1720726906962618018,-9.742260,-0.832590,1.454640,0.008517792,0.014906136,0.015970860
1720726906972600788,-9.747045,-0.832590,1.483350,0.009582516,0.014906136,0.015970860
1720726906982584388,-9.742260,-0.818235,1.507275,0.009582516,0.013841412,0.017035584
1720726906992569248,-9.742260,-0.861300,1.478565,0.009582516,0.014906136,0.017035584
1720726907002556038,-9.747045,-0.827805,1.531200,0.008517792,0.014906136,0.018100308
1720726907012541868,-9.727905,-0.856515,1.497705,0.008517792,0.013841412,0.017035584
1720726907022528138,-9.751830,-0.856515,1.497705,0.008517792,0.015970860,0.017035584
1720726907032516708,-9.723120,-0.832590,1.488135,0.009582516,0.015970860,0.017035584
1720726907042502078,-9.742260,-0.842160,1.521630,0.008517792,0.015970860,0.015970860
1720726907052487288,-9.737475,-0.818235,1.478565,0.009582516,0.015970860,0.017035584
1720726907062473448,-9.751830,-0.832590,1.512060,0.008517792,0.015970860,0.015970860
1720726907072459108,-9.727905,-0.818235,1.507275,0.008517792,0.015970860,0.015970860
1720726907082444608,-9.727905,-0.823020,1.478565,0.008517792,0.015970860,0.017035584
1720726907092430298,-9.732690,-0.842160,1.468995,0.008517792,0.015970860,0.017035584
1720726907102416828,-9.732690,-0.832590,1.483350,0.007453068,0.014906136,0.017035584
1720726907112402778,-9.732690,-0.861300,1.512060,0.008517792,0.014906136,0.015970860
1720726907122388568,-9.737475,-0.846945,1.473780,0.008517792,0.014906136,0.017035584
1720726907132374488,-9.699195,-0.846945,1.516845,0.009582516,0.015970860,0.015970860
1720726907142360618,-9.718335,-0.842160,1.445070,0.009582516,0.014906136,0.015970860
1720726907152346038,-9.737475,-0.851730,1.512060,0.007453068,0.015970860,0.015970860
1720726907162332118,-9.742260,-0.832590,1.502490,0.008517792,0.015970860,0.017035584
1720726907172318578,-9.727905,-0.803880,1.507275,0.008517792,0.015970860,0.017035584
1720726907182304538,-9.732690,-0.856515,1.497705,0.008517792,0.014906136,0.017035584
1720726907192290568,-9.766185,-0.861300,1.468995,0.009582516,0.014906136,0.017035584
1720726907202278418,-9.732690,-0.832590,1.502490,0.009582516,0.015970860,0.017035584
1720726907212264138,-9.742260,-0.851730,1.516845,0.008517792,0.015970860,0.017035584
1720726907222249878,-9.732690,-0.846945,1.502490,0.007453068,0.015970860,0.015970860
1720726907232236088,-9.751830,-0.827805,1.492920,0.008517792,0.015970860,0.015970860
1720726907242222108,-9.747045,-0.827805,1.459425,0.008517792,0.017035584,0.017035584
1720726907252208018,-9.742260,-0.818235,1.488135,0.008517792,0.015970860,0.017035584
1720726907262193988,-9.732690,-0.837375,1.507275,0.008517792,0.015970860,0.017035584
1720726907272179688,-9.737475,-0.832590,1.497705,0.008517792,0.017035584,0.017035584
1720726907282165888,-9.737475,-0.846945,1.492920,0.008517792,0.015970860,0.015970860
1720726907292152128,-9.723120,-0.842160,1.545555,0.008517792,0.015970860,0.017035584
1720726907302138718,-9.723120,-0.823020,1.516845,0.007453068,0.017035584,0.017035584
1720726907312125738,-9.737475,-0.837375,1.502490,0.008517792,0.015970860,0.015970860
1720726907322111728,-9.718335,-0.842160,1.516845,0.009582516,0.015970860,0.017035584
1720726907332097978,-9.718335,-0.818235,1.488135,0.008517792,0.015970860,0.017035584
1720726907342085188,-9.732690,-0.837375,1.526415,0.008517792,0.015970860,0.018100308
1720726907352070578,-9.766185,-0.851730,1.526415,0.008517792,0.015970860,0.017035584
1720726907362057118,-9.756615,-0.856515,1.473780,0.007453068,0.015970860,0.017035584
1720726907372044818,-9.732690,-0.827805,1.497705,0.007453068,0.015970860,0.017035584
1720726907382030908,-9.747045,-0.823020,1.483350,0.009582516,0.015970860,0.017035584
1720726907392017038,-9.732690,-0.842160,1.497705,0.010647240,0.015970860,0.017035584
1720726907402003618,-9.732690,-0.842160,1.473780,0.009582516,0.017035584,0.018100308
1720726907411989868,-9.761400,-0.851730,1.492920,0.008517792,0.015970860,0.017035584
1720726907421975668,-9.747045,-0.842160,1.516845,0.009582516,0.015970860,0.017035584
1720726907431961838,-9.742260,-0.813450,1.502490,0.007453068,0.015970860,0.018100308
1720726907441949148,-9.766185,-0.861300,1.507275,0.008517792,0.015970860,0.018100308
1720726907451935408,-9.732690,-0.823020,1.516845,0.009582516,0.017035584,0.018100308
1720726907461921508,-9.747045,-0.808665,1.502490,0.008517792,0.015970860,0.018100308
1720726907471908138,-9.761400,-0.846945,1.507275,0.008517792,0.015970860,0.017035584
1720726907481894398,-9.727905,-0.837375,1.531200,0.008517792,0.015970860,0.015970860
1720726907491880028,-9.756615,-0.832590,1.473780,0.007453068,0.014906136,0.017035584
1720726907501866558,-9.761400,-0.861300,1.512060,0.007453068,0.014906136,0.017035584
1720726907511853018,-9.723120,-0.842160,1.516845,0.007453068,0.015970860,0.017035584
1720726907521837698,-9.723120,-0.842160,1.464210,0.008517792,0.015970860,0.015970860
1720726907531824268,-9.727905,-0.842160,1.497705,0.008517792,0.017035584,0.015970860
1720726907541810988,-9.732690,-0.851730,1.526415,0.008517792,0.015970860,0.017035584
1720726907551797098,-9.737475,-0.837375,1.512060,0.008517792,0.015970860,0.017035584
1720726907561783078,-9.756615,-0.851730,1.526415,0.008517792,0.015970860,0.015970860
1720726907571769558,-9.751830,-0.837375,1.526415,0.008517792,0.015970860,0.018100308
1720726907581755948,-9.732690,-0.851730,1.502490,0.008517792,0.014906136,0.017035584
1720726907591742098,-9.732690,-0.823020,1.488135,0.008517792,0.014906136,0.018100308
1720726907601728608,-9.737475,-0.842160,1.483350,0.008517792,0.015970860,0.017035584
1720726907611715418,-9.718335,-0.837375,1.516845,0.007453068,0.015970860,0.017035584
1720726907621701648,-9.742260,-0.842160,1.483350,0.007453068,0.015970860,0.017035584
1720726907631687218,-9.742260,-0.823020,1.497705,0.007453068,0.015970860,0.015970860
1720726907641673948,-9.718335,-0.856515,1.507275,0.007453068,0.015970860,0.015970860
1720726907651660128,-9.742260,-0.837375,1.521630,0.007453068,0.017035584,0.015970860
1720726907661645258,-9.747045,-0.837375,1.497705,0.008517792,0.017035584,0.018100308
1720726907671631458,-9.732690,-0.832590,1.507275,0.007453068,0.015970860,0.017035584
1720726907681617808,-9.742260,-0.846945,1.492920,0.007453068,0.015970860,0.017035584
1720726907691602778,-9.761400,-0.842160,1.459425,0.007453068,0.015970860,0.017035584
1720726907701589108,-9.737475,-0.808665,1.497705,0.007453068,0.015970860,0.017035584
1720726907711575678,-9.723120,-0.813450,1.488135,0.007453068,0.014906136,0.017035584
1720726907721561868,-9.732690,-0.842160,1.459425,0.007453068,0.014906136,0.017035584
1720726907731548278,-9.742260,-0.842160,1.497705,0.007453068,0.015970860,0.018100308
1720726907741534718,-9.737475,-0.832590,1.464210,0.008517792,0.014906136,0.017035584
1720726907751521078,-9.742260,-0.818235,1.497705,0.008517792,0.015970860,0.015970860
1720726907761506098,-9.737475,-0.846945,1.468995,0.008517792,0.015970860,0.017035584
1720726907771492368,-9.742260,-0.818235,1.488135,0.007453068,0.014906136,0.014906136
1720726907781478828,-9.751830,-0.808665,1.473780,0.007453068,0.014906136,0.015970860
1720726907791465018,-9.747045,-0.818235,1.497705,0.006388344,0.014906136,0.015970860
1720726907801451028,-9.732690,-0.837375,1.468995,0.008517792,0.014906136,0.015970860
1720726907811437568,-9.737475,-0.823020,1.521630,0.007453068,0.015970860,0.015970860
1720726907821423658,-9.747045,-0.837375,1.473780,0.008517792,0.014906136,0.015970860
1720726907831409788,-9.718335,-0.846945,1.497705,0.008517792,0.014906136,0.015970860
1720726907841396518,-9.727905,-0.832590,1.478565,0.008517792,0.014906136,0.015970860
1720726907851383298,-9.727905,-0.861300,1.526415,0.007453068,0.014906136,0.017035584
1720726907861369438,-9.732690,-0.832590,1.502490,0.007453068,0.017035584,0.015970860
1720726907871355778,-9.785325,-0.846945,1.507275,0.006388344,0.017035584,0.014906136
1720726907881342708,-9.723120,-0.827805,1.502490,0.007453068,0.014906136,0.015970860
1720726907891328898,-9.737475,-0.837375,1.502490,0.008517792,0.015970860,0.017035584
1720726907901315138,-9.737475,-0.851730,1.492920,0.008517792,0.014906136,0.017035584
1720726907911301488,-9.747045,-0.856515,1.526415,0.008517792,0.017035584,0.018100308
1720726907921287828,-9.751830,-0.837375,1.521630,0.007453068,0.015970860,0.017035584
1720726907931273678,-9.727905,-0.842160,1.540770,0.008517792,0.017035584,0.017035584
1720726907941259938,-9.742260,-0.842160,1.435500,0.007453068,0.017035584,0.017035584
1720726907951246338,-9.732690,-0.837375,1.540770,0.007453068,0.015970860,0.017035584
1720726907961232198,-9.751830,-0.837375,1.502490,0.008517792,0.014906136,0.018100308
1720726907971218628,-9.718335,-0.818235,1.497705,0.007453068,0.017035584,0.017035584
1720726907981205388,-9.766185,-0.837375,1.492920,0.007453068,0.017035584,0.017035584
1720726907991191798,-9.742260,-0.856515,1.507275,0.007453068,0.017035584,0.017035584
1720726908001177898,-9.713550,-0.837375,1.492920,0.007453068,0.015970860,0.017035584
1720726908011164348,-9.751830,-0.823020,1.492920,0.007453068,0.015970860,0.015970860
1720726908021150778,-9.723120,-0.818235,1.464210,0.007453068,0.015970860,0.017035584
1720726908031136968,-9.756615,-0.823020,1.488135,0.007453068,0.015970860,0.015970860
1720726908041123178,-9.732690,-0.856515,1.488135,0.007453068,0.014906136,0.017035584
1720726908051109728,-9.737475,-0.789525,1.488135,0.007453068,0.014906136,0.015970860
1720726908061095958,-9.747045,-0.846945,1.521630,0.007453068,0.015970860,0.015970860
1720726908071082148,-9.727905,-0.846945,1.502490,0.008517792,0.014906136,0.015970860
1720726908081068858,-9.723120,-0.837375,1.502490,0.009582516,0.015970860,0.017035584
1720726908091055398,-9.727905,-0.842160,1.526415,0.007453068,0.014906136,0.017035584
1720726908101041698,-9.732690,-0.846945,1.512060,0.007453068,0.015970860,0.017035584
1720726908111028198,-9.723120,-0.846945,1.483350,0.007453068,0.015970860,0.015970860
1720726908121014858,-9.751830,-0.818235,1.516845,0.008517792,0.015970860,0.015970860
1720726908131001278,-9.737475,-0.832590,1.550340,0.008517792,0.014906136,0.018100308
1720726908140987528,-9.742260,-0.846945,1.497705,0.007453068,0.014906136,0.017035584
1720726908150973728,-9.737475,-0.842160,1.497705,0.008517792,0.015970860,0.017035584
1720726908160959778,-9.751830,-0.818235,1.535985,0.008517792,0.015970860,0.017035584
1720726908170945538,-9.727905,-0.851730,1.535985,0.007453068,0.015970860,0.017035584
1720726908180931548,-9.747045,-0.837375,1.512060,0.008517792,0.015970860,0.017035584
1720726908190918058,-9.747045,-0.827805,1.531200,0.008517792,0.015970860,0.018100308
1720726908200904098,-9.751830,-0.846945,1.497705,0.007453068,0.015970860,0.017035584
