Timestamp (ns),Acc_x,Acc_y,Acc_z,Anglvel_x,Anglvel_y,Anglvel_z
1720717642359496189,-9.493440,-1.306305,-0.770385,-0.026618100,-0.005323620,0.011711964
1720717642369496919,-9.546075,-1.287165,-0.799095,-0.026618100,-0.005323620,0.012776688
1720717642379497579,-9.512580,-1.330230,-0.813450,-0.026618100,-0.005323620,0.012776688
1720717642389498249,-9.531720,-1.315875,-0.789525,-0.026618100,-0.005323620,0.011711964
1720717642399499269,-9.522150,-1.320660,-0.779955,-0.026618100,-0.005323620,0.011711964
1720717642409500149,-9.498225,-1.315875,-0.765600,-0.026618100,-0.005323620,0.012776688
1720717642419500739,-9.526935,-1.320660,-0.794310,-0.025553376,-0.005323620,0.012776688
1720717642429501349,-9.474300,-1.306305,-0.794310,-0.026618100,-0.005323620,0.011711964
1720717642439502289,-9.531720,-1.335015,-0.746460,-0.026618100,-0.005323620,0.011711964
1720717642449503559,-9.507795,-1.315875,-0.760815,-0.026618100,-0.004258896,0.012776688
1720717642459504349,-9.522150,-1.296735,-0.784740,-0.026618100,-0.005323620,0.012776688
1720717642469505229,-9.522150,-1.311090,-0.770385,-0.026618100,-0.006388344,0.012776688
1720717642479505919,-9.507795,-1.306305,-0.760815,-0.026618100,-0.006388344,0.012776688
1720717642489506869,-9.526935,-1.325445,-0.789525,-0.026618100,-0.006388344,0.012776688
1720717642499507869,-9.517365,-1.301520,-0.789525,-0.026618100,-0.005323620,0.012776688
1720717642509508719,-9.512580,-1.349370,-0.746460,-0.026618100,-0.004258896,0.012776688
1720717642519509959,-9.507795,-1.301520,-0.756030,-0.026618100,-0.006388344,0.011711964
1720717642529511389,-9.512580,-1.311090,-0.789525,-0.026618100,-0.005323620,0.012776688
1720717642539512369,-9.536505,-1.339800,-0.794310,-0.026618100,-0.006388344,0.011711964
1720717642549512409,-9.512580,-1.311090,-0.741675,-0.027682824,-0.005323620,0.012776688
1720717642559512749,-9.574785,-1.315875,-0.770385,-0.026618100,-0.005323620,0.012776688
1720717642569512979,-9.512580,-1.315875,-0.808665,-0.026618100,-0.006388344,0.012776688
1720717642579512829,-9.531720,-1.282380,-0.789525,-0.026618100,-0.005323620,0.012776688
1720717642589513349,-9.507795,-1.296735,-0.751245,-0.026618100,-0.005323620,0.011711964
1720717642599513939,-9.479085,-1.306305,-0.770385,-0.026618100,-0.004258896,0.012776688
1720717642609514289,-9.512580,-1.306305,-0.799095,-0.027682824,-0.004258896,0.012776688
1720717642619514749,-9.503010,-1.311090,-0.794310,-0.026618100,-0.005323620,0.012776688
