Timestamp (ns),Acc_x,Acc_y,Acc_z,Anglvel_x,Anglvel_y,Anglvel_z
1720714032434844130,9.876240,-0.224895,1.296735,-0.034071168,0.009582516,-0.018100308
1720714032444849670,9.928875,-0.229680,1.268025,-0.035135892,0.009582516,-0.018100308
1720714032454855020,9.914520,-0.248820,1.248885,-0.035135892,0.009582516,-0.018100308
1720714032464861180,9.890595,-0.229680,1.263240,-0.035135892,0.009582516,-0.018100308
1720714032474868280,9.909735,-0.224895,1.253670,-0.035135892,0.009582516,-0.017035584
1720714032484874180,9.909735,-0.234465,1.234530,-0.035135892,0.010647240,-0.018100308
1720714032494880360,9.924090,-0.234465,1.268025,-0.036200616,0.009582516,-0.018100308
1720714032504886650,9.914520,-0.248820,1.311090,-0.035135892,0.009582516,-0.017035584
1720714032514892760,9.890595,-0.277530,1.263240,-0.034071168,0.010647240,-0.015970860
1720714032524898850,9.904950,-0.258390,1.306305,-0.035135892,0.010647240,-0.017035584
1720714032534905470,9.943230,-0.253605,1.263240,-0.035135892,0.009582516,-0.017035584
1720714032544912760,9.890595,-0.253605,1.263240,-0.035135892,0.008517792,-0.017035584
1720714032554919090,9.909735,-0.258390,1.268025,-0.035135892,0.009582516,-0.017035584
1720714032564925510,9.914520,-0.229680,1.258455,-0.035135892,0.009582516,-0.017035584
1720714032574931860,9.919305,-0.229680,1.287165,-0.034071168,0.010647240,-0.017035584
1720714032584937550,9.885810,-0.248820,1.239315,-0.035135892,0.010647240,-0.017035584
1720714032594943400,9.895380,-0.244035,1.248885,-0.035135892,0.010647240,-0.017035584
1720714032604949470,9.919305,-0.234465,1.253670,-0.035135892,0.009582516,-0.017035584
1720714032614954980,9.919305,-0.253605,1.301520,-0.035135892,0.010647240,-0.017035584
1720714032624960190,9.924090,-0.248820,1.263240,-0.035135892,0.009582516,-0.017035584
1720714032634965840,9.919305,-0.248820,1.253670,-0.035135892,0.009582516,-0.017035584
1720714032644971740,9.909735,-0.234465,1.258455,-0.035135892,0.009582516,-0.017035584
1720714032654977520,9.919305,-0.220110,1.234530,-0.035135892,0.010647240,-0.017035584
1720714032664983270,9.909735,-0.248820,1.244100,-0.035135892,0.009582516,-0.018100308
1720714032674989390,9.909735,-0.282315,1.205820,-0.035135892,0.009582516,-0.018100308
1720714032684994960,9.904950,-0.248820,1.239315,-0.035135892,0.009582516,-0.017035584
1720714032695001170,9.909735,-0.229680,1.258455,-0.035135892,0.010647240,-0.017035584
1720714032705007500,9.924090,-0.239250,1.287165,-0.035135892,0.010647240,-0.019165032
1720714032715013570,9.919305,-0.239250,1.248885,-0.035135892,0.008517792,-0.018100308
1720714032725019340,9.924090,-0.210540,1.258455,-0.035135892,0.010647240,-0.015970860
1720714032735025600,9.904950,-0.263175,1.258455,-0.035135892,0.009582516,-0.017035584
1720714032745031700,9.885810,-0.253605,1.296735,-0.035135892,0.009582516,-0.017035584
1720714032755037470,9.919305,-0.244035,1.244100,-0.035135892,0.009582516,-0.017035584
