Timestamp (ns),Acc_x,Acc_y,Acc_z,Anglvel_x,Anglvel_y,Anglvel_z
1720714223007859597,-9.522150,-0.445005,0.248820,-0.021294480,-0.020229756,0.004258896
1720714223017860447,-9.531720,-0.430650,0.291885,-0.021294480,-0.021294480,0.003194172
1720714223027861397,-9.531720,-0.440220,0.301455,-0.021294480,-0.020229756,0.003194172
1720714223037862487,-9.550860,-0.440220,0.272745,-0.021294480,-0.021294480,0.004258896
1720714223047863647,-9.546075,-0.416295,0.282315,-0.020229756,-0.021294480,0.004258896
1720714223057864587,-9.541290,-0.435435,0.287100,-0.020229756,-0.020229756,0.004258896
1720714223067865607,-9.531720,-0.430650,0.296670,-0.020229756,-0.020229756,0.004258896
1720714223077866707,-9.560430,-0.454575,0.282315,-0.021294480,-0.021294480,0.004258896
1720714223087867737,-9.555645,-0.440220,0.253605,-0.022359204,-0.020229756,0.005323620
1720714223097868787,-9.541290,-0.440220,0.272745,-0.022359204,-0.020229756,0.004258896
1720714223107869867,-9.526935,-0.449790,0.277530,-0.021294480,-0.020229756,0.005323620
1720714223117871137,-9.531720,-0.459360,0.272745,-0.021294480,-0.019165032,0.004258896
1720714223127871887,-9.550860,-0.421080,0.258390,-0.021294480,-0.020229756,0.004258896
1720714223137872907,-9.531720,-0.430650,0.267960,-0.020229756,-0.021294480,0.004258896
1720714223147874007,-9.570000,-0.449790,0.287100,-0.020229756,-0.021294480,0.004258896
1720714223157874857,-9.560430,-0.440220,0.282315,-0.020229756,-0.020229756,0.004258896
1720714223167874987,-9.550860,-0.445005,0.301455,-0.020229756,-0.019165032,0.004258896
1720714223177875517,-9.541290,-0.435435,0.282315,-0.020229756,-0.020229756,0.004258896
1720714223187876137,-9.541290,-0.421080,0.272745,-0.020229756,-0.020229756,0.003194172
1720714223197876407,-9.526935,-0.454575,0.282315,-0.021294480,-0.020229756,0.003194172
1720714223207876437,-9.560430,-0.449790,0.263175,-0.021294480,-0.020229756,0.004258896
1720714223217877527,-9.546075,-0.440220,0.306240,-0.021294480,-0.020229756,0.004258896
1720714223227877987,-9.536505,-0.440220,0.248820,-0.020229756,-0.021294480,0.004258896
1720714223237878527,-9.560430,-0.440220,0.296670,-0.020229756,-0.020229756,0.004258896
1720714223247879257,-9.526935,-0.430650,0.263175,-0.020229756,-0.020229756,0.005323620
